epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
1,142.183,1.13359,1.4673,2.74114,1.00098,0,0.24957,0.17857,0.21524,0.14359,0.24957,0.17857,0.21383,0.13302,1.12207,1.60758,2.7961,0.945,0,0.000326389,0.000326389,0.000326389
2,277.355,1.09475,1.4265,2.51651,0.97985,0,0.25843,0.37815,0.20546,0.13997,0.25843,0.37815,0.20785,0.14087,1.15032,1.41549,2.45931,0.97764,0,0.00033316,0.00033316,0.00033316
